id;spkid;full_name;pdes;name;prefix;neo;pha;h;diameter;albedo;diameter_sigma;orbit_id;epoch;epoch_mjd;epoch_cal;equinox;e;a;q;i;om;w;ma;ad;n;tp;tp_cal;per;per_y;moid;moid_ld;sigma_e;sigma_a;sigma_q;sigma_i;sigma_om;sigma_w;sigma_ma;sigma_ad;sigma_n;sigma_tp;sigma_per;class;rms;class_description
a0000109;2000109;   109 Felicitas;109;Felicitas;;N;N;9;82.588;0.056;0.616;JPL 36;2459000.5;59000;20200531;J2000;0.2991395462449642;2.694472549100122;1.888449253392799;7.844845879941897;2.768339543433465;57.60729454951398;340.9781038332312;3.500495844807444;0.2228401431433144;2459085.8611737024;20200824.3611737;1615.507847562611;4.42301943206738;0.914008;355.70449336;3.7326e-08;5.6539e-09;1.0123e-07;4.9101e-06;3.1281e-05;3.215e-05;8.3256e-06;7.3452e-09;7.0139e-10;3.7476e-05;5.0848e-06;MBA;0.44875;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000110;2000110;   110 Lydia;110;Lydia;;N;N;7.9;86.09;0.1808;2;JPL 86;2459000.5;59000;20200531;J2000;0.08136320563845154;2.73355115579568;2.511140670983449;5.962490047530456;56.86243010860492;282.5433024755014;294.8461024740478;2.955961640607911;0.2180787078985633;2459299.2632224797;20210325.7632225;1650.780140202636;4.51958970623583;1.51103;588.0475451;3.4438e-08;7.9371e-09;9.3589e-08;3.7582e-06;3.6419e-05;4.393e-05;2.5627e-05;8.5829e-09;9.4982e-10;0.00011798;7.1898e-06;MBA;0.38081;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000111;2000111;   111 Ate;111;Ate;;N;N;8.2;126.344;0.062;0.233;JPL 102;2459000.5;59000;20200531;J2000;0.1021148709090679;2.595920754867286;2.330838642093843;4.933029208132282;305.7104692170977;166.9836655169628;160.3595166239252;2.861002867640728;0.2356497198707895;2458320.0004996746;20180720.5004997;1527.691185872802;4.18259051573662;1.34765;524.4649505;3.3072e-08;6.0906e-09;8.568e-08;3.7193e-06;3.8414e-05;4.1967e-05;1.7524e-05;6.7126e-09;8.2933e-10;7.3701e-05;5.3765e-06;MBA;0.49626;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000112;2000112;   112 Iphigenia;112;Iphigenia;;N;N;9.8;69.818;0.042;1.818;JPL 85;2459000.5;59000;20200531;J2000;0.1279647081933133;2.433713637198108;2.122284181787965;2.599529335695551;323.4077880506476;17.31376056825068;172.7400307301637;2.745143092608251;0.2595971142403881;2458335.0841642516;20180804.5841643;1386.764259893268;3.79675362051545;1.11381;433.4614377;3.3232e-08;4.845e-09;8.0595e-08;3.6356e-06;7.2029e-05;7.3098e-05;1.2905e-05;5.465e-09;7.752e-10;4.9301e-05;4.1411e-06;MBA;0.44832;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000113;2000113;   113 Amalthea;113;Amalthea;;N;N;8.5;50.137;0.224;1.265;JPL 119;2459000.5;59000;20200531;J2000;0.08661680921402352;2.37628787573138;2.170461402161558;5.042979090689804;123.4466581902112;78.68011430646946;243.6948706781754;2.582114349301203;0.269063938895881;2459432.7583316034;20210806.2583316;1337.971938853197;3.66316752594989;1.17413;456.9361721;3.6906e-08;3.2826e-09;8.759e-08;3.8809e-06;4.7529e-05;5.3036e-05;2.4461e-05;3.5669e-09;5.5752e-10;9.1202e-05;2.7724e-06;MBA;0.49606;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000114;2000114;   114 Kassandra;114;Kassandra;;N;N;8.3;94.178;0.089;0.954;JPL 118;2459000.5;59000;20200531;J2000;0.1367537300822461;2.678060928432252;2.311826107081618;4.940905423713065;164.0738210511564;352.76719133757;151.2944143061781;3.044295749782886;0.2248916826115695;2458327.7565150065;20180728.256515;1600.770627972881;4.3826711238135;1.32133;514.2219961;3.2421e-08;6.6956e-09;8.7279e-08;3.4481e-06;4.0951e-05;4.2829e-05;1.2688e-05;7.6112e-09;8.434e-10;5.5944e-05;6.0033e-06;MBA;0.4813;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000115;2000115;   115 Thyra;115;Thyra;;N;N;7.6;79.83;0.2747;1.4;JPL 78;2459000.5;59000;20200531;J2000;0.1931927541281553;2.379083263656594;1.919461615650577;11.59420588327801;308.7961203605699;97.06412412505105;124.2271713360191;2.838704911662612;0.2685898589532215;2458537.9837612254;20190223.4837612;1340.333553184146;3.66963327360478;0.969494;377.29797998;3.0306e-08;3.3869e-09;7.1958e-08;3.7901e-06;1.68e-05;2.0042e-05;1.1101e-05;4.0412e-09;5.7355e-10;4.0881e-05;2.8622e-06;MBA;0.52789;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000116;2000116;   116 Sirona;116;Sirona;;N;N;7.8;71.7;0.256;5.8;JPL 106;2459000.5;59000;20200531;J2000;0.1418404393758175;2.767101015239276;2.374614191440467;3.563923456336214;63.71200251752276;94.41506310524906;307.9930632103234;3.159587839038086;0.2141245944131652;2459243.381659308;20210128.8816593;1681.264130291171;4.60305032249465;1.38702;539.7865734;3.9848e-08;8.8911e-09;1.1187e-07;4.4843e-06;7.0627e-05;7.2445e-05;1.7012e-05;1.0152e-08;1.032e-09;7.9822e-05;8.1032e-06;MBA;0.49208;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000117;2000117;   117 Lomia;117;Lomia;;N;N;8;208.974;0.027;1.208;JPL 99;2459000.5;59000;20200531;J2000;0.02676966849471715;2.992997487221973;2.91287593668352;14.89920774485396;348.7370961242506;50.36193303661402;226.3618933738293;3.073119037760427;0.1903463465685709;2459702.578653125;20220503.0786531;1891.289255033391;5.17806777558765;1.92831;750.4404027;3.9835e-08;9.0019e-09;1.1839e-07;4.5286e-06;1.5514e-05;8.7977e-05;8.6682e-05;9.2429e-09;8.5874e-10;0.0004566;8.5325e-06;MBA;0.41997;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000118;2000118;   118 Peitho;118;Peitho;;N;N;8.9;40.211;0.245;0.491;JPL 68;2459000.5;59000;20200531;J2000;0.1646256176032365;2.436901366523177;2.035724974021128;7.745331881612747;47.67843506334334;33.32877127837271;53.87046695012248;2.838077759025226;0.2590879093974798;2458792.5764922015;20191105.0764922;1389.489771395337;3.80421566432673;1.05598;410.9557366;4.3296e-08;4.8876e-09;1.0611e-07;4.8553e-06;3.2999e-05;3.5616e-05;1.33e-05;5.6922e-09;7.7946e-10;5.1293e-05;4.1802e-06;MBA;0.43296;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000119;2000119;   119 Althaea;119;Althaea;;N;N;8.3;57.3;0.2306;1.1;JPL 81;2459000.5;59000;20200531;J2000;0.08074128724107033;2.581904585256287;2.373438285509073;5.785389693252384;203.6471739352165;171.3848040265756;86.02192453290198;2.790370885003501;0.2375711996382656;2458638.410972947;20190603.9109729;1515.335194451806;4.14876165489885;1.37459;534.9491903;3.2973e-08;4.8137e-09;8.489e-08;3.7168e-06;3.6635e-05;4.3665e-05;2.3826e-05;5.2024e-09;6.6439e-10;0.00010013;4.2378e-06;MBA;0.52206;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000120;2000120;   120 Lachesis;120;Lachesis;;N;N;7.8;155.132;0.058;1.133;JPL 126;2459000.5;59000;20200531;J2000;0.05202197569141304;3.118620485436673;2.956383686352543;6.963090698508747;341.1625554178912;233.9639820759302;305.5434836860456;3.280857284520802;0.1789617767774325;2459304.791325749;20210331.2913257;2011.602737090152;5.50746813713936;1.95737;761.7496829;3.7897e-08;1.0994e-08;1.1829e-07;4.1797e-06;3.4591e-05;5.4605e-05;4.4064e-05;1.1566e-08;9.4631e-10;0.00024668;1.0637e-05;MBA;0.46318;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000121;2000121;   121 Hermione;121;Hermione;;N;N;7.3;209;0.0482;4.7;JPL 104;2459000.5;59000;20200531;J2000;0.1298387023615669;3.461567484968968;3.012122054583605;7.584410392085641;73.11272837514234;296.8740223880407;281.2343012034816;3.911012915354331;0.1530364453856907;2459515.1858880445;20211027.685888;2352.380827277506;6.44046769959618;2.02248;787.0885416;3.0172e-08;1.1022e-08;1.0565e-07;3.1703e-06;2.2829e-05;2.6002e-05;1.3912e-05;1.2453e-08;7.3094e-10;9.2379e-05;1.1236e-05;OMB;0.4174;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
a0000122;2000122;   122 Gerda;122;Gerda;;N;N;7.7;70.676;0.297;0.912;JPL 39;2459000.5;59000;20200531;J2000;0.03126638426368004;3.223255923950266;3.122476365651854;1.640572814005077;178.122815315807;321.4881070714341;41.9880278318864;3.324035482248678;0.1703185258908849;2458753.9735131585;20190927.4735132;2113.686682743104;5.78695874809885;2.1354;831.033618;3.9599e-08;1.3248e-08;1.2662e-07;4.5364e-06;0.00014283;0.00015755;6.6388e-05;1.3662e-08;1.05e-09;0.00038951;1.3031e-05;OMB;0.50516;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
a0000123;2000123;   123 Brunhild;123;Brunhild;;N;N;8.9;45.209;0.261;1.883;JPL 37;2459000.5;59000;20200531;J2000;0.1206203589683324;2.695223627240761;2.37012478582305;6.414358259245938;307.7251494314763;125.6747998065424;49.05219239785185;3.020322468658472;0.2227470013176075;2458780.28517283;20191023.7851728;1616.183373381032;4.42486892096107;1.39205;541.7440985;3.651e-08;8.5399e-09;9.8994e-08;4.76e-06;3.5418e-05;4.0769e-05;1.97e-05;9.57e-09;1.0587e-09;8.823e-05;7.6814e-06;MBA;0.45954;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000124;2000124;   124 Alkeste;124;Alkeste;;N;N;8.1;88.648;0.128;1.651;JPL 126;2459000.5;59000;20200531;J2000;0.07551614015900317;2.629926724788252;2.431324809631234;2.957464185626859;187.9747942410571;62.15468269484589;306.4612726568678;2.82852863994527;0.2310939635977516;2459232.1751442123;20210117.6751442;1557.80789076181;4.26504555992282;1.41902;552.2400134;3.5539e-08;6.58e-09;9.3508e-08;4.1493e-06;6.8127e-05;7.3211e-05;2.8104e-05;7.0769e-09;8.6729e-10;0.00012187;5.8464e-06;MBA;0.50224;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000125;2000125;   125 Liberatrix;125;Liberatrix;;N;N;8.8;48.418;0.182;0.533;JPL 80;2459000.5;59000;20200531;J2000;0.07794181328302086;2.74365351830158;2.529808188064815;4.664196776377901;168.9812265250378;110.0107041744845;250.8239060044116;2.957498848538345;0.2168753411695306;2459503.904828815;20211016.4048288;1659.939751834624;4.54466735615229;1.51826;590.8612442;3.4675e-08;9.029e-09;9.5654e-08;4.1563e-06;4.5965e-05;5.3404e-05;2.8377e-05;9.7327e-09;1.0706e-09;0.00013149;8.194e-06;MBA;0.38078;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000126;2000126;   126 Velleda;126;Velleda;;N;N;9.2;44.82;0.1723;1.3;JPL 95;2459000.5;59000;20200531;J2000;0.1061257033217772;2.440063528826128;2.181110070679637;2.923122915397097;23.27422166423879;327.83525011;305.0832523420312;2.699016986972618;0.2585844311966661;2459212.874532387;20201229.3745324;1392.195184891864;3.81162268279771;1.17597;457.6522449;3.414e-08;5.3967e-09;8.3525e-08;3.8636e-06;7.6757e-05;7.9103e-05;2.0333e-05;5.9694e-09;8.5787e-10;7.8826e-05;4.6187e-06;MBA;0.49081;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000127;2000127;   127 Johanna;127;Johanna;;N;N;8.6;122;0.042;;JPL 108;2459000.5;59000;20200531;J2000;0.06677181351780122;2.755509280159065;2.571518928357713;8.243907935695747;31.14508112949736;93.54010376189557;10.58742785214914;2.939499631960417;0.2154771669467913;2458951.3651983775;20200411.8651984;1670.710660906807;4.57415649803369;1.60311;623.8823187;3.8897e-08;9.8298e-09;1.096e-07;4.2531e-06;2.9346e-05;4.4402e-05;3.23e-05;1.0486e-08;1.153e-09;0.0001499;8.94e-06;MBA;0.44606;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000128;2000128;   128 Nemesis;128;Nemesis;;N;N;7.8;162.515;0.067;1.296;JPL 107;2459000.5;59000;20200531;J2000;0.1276752030122888;2.748942609281481;2.397970803572337;6.245306384710414;76.23770464642422;303.6201497309629;158.5974916218975;3.099914414990625;0.2162497252648453;2458267.1002630633;20180528.6002631;1664.741999367171;4.55781519333928;1.40776;547.8579592;3.6767e-08;7.4653e-09;1.0127e-07;4.0375e-06;3.7392e-05;4.0445e-05;1.6074e-05;8.4184e-09;8.809e-10;7.3664e-05;6.7814e-06;MBA;0.49332;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000129;2000129;   129 Antigone;129;Antigone;;N;N;7.2;113;0.151;;JPL 100;2459000.5;59000;20200531;J2000;0.2125938209858588;2.870358580186772;2.260138082025322;12.26692888248926;135.6670025688493;111.246652575328;21.05579460350721;3.480579078348223;0.2026748415730359;2458896.6104671895;20200217.1104672;1776.244141630526;4.86309142130192;1.2805;498.332185;2.8084e-08;5.8577e-09;8.1442e-08;3.6062e-06;1.5222e-05;1.7518e-05;1.0554e-05;7.1031e-09;6.2042e-10;5.1951e-05;5.4374e-06;MBA;0.49351;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000130;2000130;   130 Elektra;130;Elektra;;N;N;7.1;180.652;0.086;2.698;JPL 110;2459000.5;59000;20200531;J2000;0.2089089376100002;3.125264379727833;2.472368718408515;22.78069165756937;145.0130138407569;237.5204606929402;17.22309326131858;3.778160041047151;0.1783914069575494;2458903.9533470245;20200224.453347;2018.034422956632;5.52507713335149;1.54197;600.0884649;3.437e-08;1.0475e-08;1.0832e-07;3.2104e-06;1.0712e-05;1.3927e-05;1.1289e-05;1.2664e-08;8.969e-10;6.3007e-05;1.0146e-05;MBA;0.40809;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000131;2000131;   131 Vala;131;Vala;;N;N;9.9;31.337;0.246;0.304;JPL 69;2459000.5;59000;20200531;J2000;0.06737123881902941;2.431897276441332;2.268057344246856;4.960887109600526;65.6561810571162;160.6156448473563;293.102234698837;2.595737208635808;0.2598880044323636;2459257.909977222;20210212.4099772;1385.212067737781;3.79250395000077;1.25861;489.8132537;3.52e-08;6.1607e-09;8.6594e-08;3.8892e-06;4.2602e-05;5.156e-05;3.0129e-05;6.5757e-09;9.8755e-10;0.00011616;5.2637e-06;MBA;0.37643;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000132;2000132;   132 Aethra;132;Aethra;;N;N;8.9;42.87;0.199;1.6;JPL 52;2459000.5;59000;20200531;J2000;0.3895594185669749;2.608140003457689;1.592114500169444;24.99379165250089;258.3925108396689;255.1758739487939;6.022924380688684;3.624165506745934;0.2339956173702231;2458974.7605248406;20200505.2605248;1538.490353135184;4.21215702432631;0.772818;300.75758106;4.4107e-08;6.4781e-09;1.1479e-07;4.3689e-06;1.1077e-05;1.2013e-05;7.8374e-06;9.0016e-09;8.7179e-10;3.3431e-05;5.7319e-06;MCA;0.38373;Mars-Crossing Asteroid (crosses Mars orbit but not Earth's)
a0000133;2000133;   133 Cyrene;133;Cyrene;;N;N;7.8;72.175;0.279;0.932;JPL 76;2459000.5;59000;20200531;J2000;0.1352284505428817;3.064634289717548;2.650208543238459;7.213602140032173;319.0050433511855;290.1309254702602;213.0547858796341;3.479060036196637;0.1837113925209718;2459800.3699052026;20220808.8699052;1959.59540156936;5.36507981264712;1.64729;641.0758493;3.7411e-08;1.3856e-08;1.1226e-07;4.4528e-06;3.364e-05;3.791e-05;1.9743e-05;1.5729e-08;1.2459e-09;0.0001099;1.3289e-05;MBA;0.40383;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000134;2000134;   134 Sophrosyne;134;Sophrosyne;;N;N;9;108;0.0364;;JPL 108;2459000.5;59000;20200531;J2000;0.1155712433759396;2.565019117582291;2.26857666888025;11.59915655457001;345.9222859663859;84.67821158780468;206.2033465185498;2.861461566284331;0.2399209455711584;2459641.5305407695;20220303.0305408;1500.494252983957;4.10812937161932;1.31726;512.6380742;3.2139e-08;5.9737e-09;8.1015e-08;3.9269e-06;1.6829e-05;2.3812e-05;1.7044e-05;6.6641e-09;8.3814e-10;7.1435e-05;5.2418e-06;MBA;0.44099;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000135;2000135;   135 Hertha;135;Hertha;;N;N;8.2;79.24;0.1436;2;JPL 106;2459000.5;59000;20200531;J2000;0.2069066051650377;2.428364053248585;1.92591949088611;2.303866066426576;343.571889324877;340.1813407227344;82.2672283270594;2.930808615611061;0.2604554088020953;2458684.640833529;20190720.1408335;1382.194371219769;3.7842419472136;0.913937;355.67686229;3.6837e-08;5.747e-09;8.9997e-08;4.2221e-06;9.8048e-05;9.8522e-05;1.1177e-05;6.9361e-09;9.246e-10;4.244e-05;4.9067e-06;MBA;0.41959;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000136;2000136;   136 Austria;136;Austria;;N;N;9.7;36.893;0.201;0.518;JPL 69;2459000.5;59000;20200531;J2000;0.08530003858057052;2.287367627572738;2.092255080692836;9.577562705994989;186.4300641543985;132.5611749239022;331.2586037767104;2.482480174452641;0.2849050310193736;2459101.3806201858;20200908.8806202;1263.578950192424;3.45949062338788;1.09328;425.4717776;3.556e-08;5.904e-09;8.1105e-08;4.7465e-06;2.1284e-05;3.4911e-05;2.9055e-05;6.4077e-09;1.1031e-09;0.00010211;4.8922e-06;MBA;0.42402;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000137;2000137;   137 Meliboea;137;Meliboea;;N;N;8.1;128.678;0.065;0.533;JPL 103;2459000.5;59000;20200531;J2000;0.2118960185910084;3.124649918855002;2.462549041558909;13.42813809074552;202.2139386001468;107.3649838981451;110.5290689564156;3.786750796151094;0.178444030418356;2458381.0953121698;20180919.5953122;2017.439301028968;5.5234477783134;1.48996;579.8477332;3.2607e-08;9.0823e-09;1.0392e-07;3.5171e-06;1.1777e-05;1.4184e-05;8.7019e-06;1.1007e-08;7.7802e-10;4.7368e-05;8.7961e-06;MBA;0.43883;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000138;2000138;   138 Tolosa;138;Tolosa;;N;N;8.8;52.905;0.273;1.048;JPL 71;2459000.5;59000;20200531;J2000;0.1628618023841548;2.449489621702886;2.050561326991073;3.202500525054881;54.74619955785457;260.5141174333305;348.6774261685751;2.8484179164147;0.2570932464175077;2459044.5407283707;20200714.0407284;1400.270154959172;3.83373074595256;1.03983;404.6706411;3.5723e-08;7.966e-09;8.9057e-08;3.9804e-06;7.1394e-05;7.2621e-05;1.597e-05;9.2633e-09;1.2541e-09;6.2216e-05;6.8307e-06;MBA;0.48797;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000139;2000139;   139 Juewa;139;Juewa;;N;N;8;151.116;0.052;1.596;JPL 103;2459000.5;59000;20200531;J2000;0.1745539743530391;2.781680953839;2.29612748796425;10.90937388436436;1.817387606948736;165.608267067005;357.6701104329084;3.26723441971375;0.2124433291524343;2459011.4671109766;20200610.967111;1694.56956561667;4.6394786190737;1.30401;507.4815717;3.0289e-08;6.481e-09;8.5056e-08;3.8096e-06;1.7072e-05;1.9857e-05;1.0573e-05;7.6123e-09;7.4245e-10;4.9782e-05;5.9222e-06;MBA;0.49067;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000140;2000140;   140 Siwa;140;Siwa;;N;N;8.4;109.79;0.0676;3;JPL 149;2459000.5;59000;20200531;J2000;0.2141401023222122;2.734694957906207;2.149087099800134;3.185538931215115;107.1777401156961;196.8152900139367;145.7487007568493;3.32030281601228;0.2179419031693016;2458331.749756759;20180801.2497568;1651.816354564661;4.52242670654253;1.13408;441.3499136;3.4562e-08;7.7612e-09;9.3391e-08;3.6802e-06;5.9915e-05;6.0407e-05;9.1029e-06;9.4232e-09;9.278e-10;4.1041e-05;7.0319e-06;MBA;0.48048;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000141;2000141;   141 Lumen;141;Lumen;;N;N;8.5;117.916;0.067;1.361;JPL 69;2459000.5;59000;20200531;J2000;0.2145974786928314;2.665284400073054;2.09332108781804;11.89758004452138;318.4853889846577;57.83802119011938;249.9976522025246;3.237247712328067;0.2265107081526369;2459486.138620331;20210928.6386203;1589.328835427108;4.35134520308585;1.11988;435.8236996;4.0604e-08;7.1333e-09;1.0703e-07;4.9378e-06;2.1502e-05;2.4565e-05;1.3251e-05;8.6641e-09;9.0935e-10;5.9642e-05;6.3805e-06;MBA;0.39264;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000142;2000142;   142 Polana;142;Polana;;N;N;10.3;54.812;0.047;0.277;JPL 39;2459000.5;59000;20200531;J2000;0.1350745324761013;2.417934193486295;2.091332862743154;2.239535888249069;291.2203729215961;291.8328957477927;147.9924875005799;2.744535524229435;0.2621424526893095;2458435.9501303304;20181113.4501303;1373.299121553085;3.75988808091194;1.08377;421.7707709;2.988e-08;6.365e-09;7.1703e-08;3.8623e-06;9.0483e-05;9.1905e-05;1.714e-05;7.2248e-09;1.0351e-09;6.494e-05;5.4226e-06;MBA;0.44586;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000143;2000143;   143 Adria;143;Adria;;N;N;9.1;95.377;0.044;0.698;JPL 47;2459000.5;59000;20200531;J2000;0.07415143249555943;2.760501856279512;2.555806689229735;11.44438025968624;332.980555477103;252.34115768;167.1293037092527;2.965197023329289;0.214892871233185;2458222.7668776764;20180414.2668777;1675.253338717579;4.5865936720536;1.57661;613.5693137;3.2267e-08;8.8817e-09;8.731e-08;3.7311e-06;1.6915e-05;3.0936e-05;2.7248e-05;9.5403e-09;1.0371e-09;0.00012605;8.085e-06;MBA;0.42035;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000144;2000144;   144 Vibilia;144;Vibilia;;N;N;8.1;142.38;0.0597;2.6;JPL 99;2459000.5;59000;20200531;J2000;0.2347457946660443;2.655401408518039;2.032057094718139;4.814051372390034;76.1948702614168;294.6089632059516;98.46567413906038;3.278745722317939;0.2277764405491903;2458568.2091366355;20190325.7091366;1580.497083596558;4.32716518438483;1.03786;403.9039762;3.7381e-08;8.6259e-09;9.8108e-08;4.2233e-06;5.1571e-05;5.2388e-05;1.15e-05;1.0651e-08;1.1099e-09;4.9379e-05;7.7012e-06;MBA;0.46688;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000145;2000145;   145 Adeona;145;Adeona;;N;N;8.2;127.783;0.061;0.355;JPL 94;2459000.5;59000;20200531;J2000;0.1452488609675597;2.674244979180415;2.285813942006244;12.62307123484992;77.38080180572533;44.90978627999115;188.2737405103929;3.062676016354585;0.225373209913685;2459762.463942189;20220701.9639422;1597.350457660319;4.37330720783113;1.31997;513.6927249;4.1977e-08;8.5665e-09;1.1123e-07;4.6242e-06;1.7909e-05;2.2342e-05;1.3478e-05;9.8108e-09;1.0829e-09;6.0732e-05;7.6753e-06;MBA;0.44483;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000146;2000146;   146 Lucina;146;Lucina;;N;N;8.4;160.31;0.036;1.21;JPL 94;2459000.5;59000;20200531;J2000;0.06704083343594652;2.717325177931562;2.535153433286548;13.10117742247584;83.94542100326747;145.7333885429514;147.2778512022907;2.899496922576575;0.2200349427446853;2458331.1615332766;20180731.6615333;1636.103772925382;4.47940800253356;1.53209;596.2434653;2.6939e-08;7.2703e-09;7.3691e-08;2.8272e-06;1.5532e-05;3.2916e-05;2.8559e-05;7.7577e-09;8.8306e-10;0.00013017;6.5661e-06;MBA;0.45939;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000147;2000147;   147 Protogeneia;147;Protogeneia;;N;N;8.7;132.93;0.0492;5.1;JPL 53;2459000.5;59000;20200531;J2000;0.02368395449808412;3.135853562066919;3.061584148990271;1.933261956543009;248.2655751915054;100.5354350832358;341.2732776853694;3.210122975143566;0.1774885793133926;2459106.0094496054;20200913.5094496;2028.299518721968;5.5531814338726;2.05484;799.6820828;3.2054e-08;1.248e-08;9.9112e-08;3.7808e-06;0.00010605;0.00013285;8.0926e-05;1.2775e-08;1.0595e-09;0.00045609;1.2108e-05;MBA;0.44913;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000148;2000148;   148 Gallia;148;Gallia;;N;N;7.6;97.75;0.164;3.7;JPL 47;2459000.5;59000;20200531;J2000;0.1872253896508888;2.771526319880607;2.252626224713266;25.29192458306158;145.0008448804841;252.719566382921;89.5491101446049;3.290426415047947;0.2136119590784295;2458581.2860639873;20190407.786064;1685.298901583609;4.61409692425355;1.37367;534.5911539;2.9675e-08;6.3486e-09;8.1124e-08;4.6659e-06;7.1599e-06;1.4423e-05;1.3718e-05;7.5372e-09;7.3397e-10;6.3731e-05;5.7907e-06;MBA;0.45591;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000149;2000149;   149 Medusa;149;Medusa;;N;N;10.5;23.719;0.152;0.267;JPL 40;2459000.5;59000;20200531;J2000;0.06492264944760581;2.174483563368419;2.03331032925427;0.9395014476798818;159.6023742831102;251.2995898893353;350.2194268873899;2.315656797482567;0.3073759471865281;2459032.3195786043;20200701.8195786;1171.204198946437;3.20658233797792;1.04375;406.1961875;3.1043e-08;5.1042e-09;6.8447e-08;4.4352e-06;0.00019746;0.00020058;3.582e-05;5.4356e-09;1.0823e-09;0.00011656;4.1238e-06;MBA;0.43991;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000150;2000150;   150 Nuwa;150;Nuwa;;N;N;8.5;119.128;0.052;1.869;JPL 84;2459000.5;59000;20200531;J2000;0.1233516061379896;2.983795936891319;2.615739915687767;2.201099959675467;206.1447300625502;153.4893639718241;43.74865048523563;3.35185195809487;0.1912275216661865;2458771.7219972103;20191015.2219972;1882.574207223313;5.15420727508094;1.61255;627.5560835;3.1086e-08;9.4359e-09;9.3535e-08;3.7914e-06;8.8844e-05;9.0195e-05;1.6278e-05;1.06e-08;9.071e-10;8.4778e-05;8.9301e-06;MBA;0.47724;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000151;2000151;   151 Abundantia;151;Abundantia;;N;N;9.2;39.037;0.233;0.512;JPL 38;2459000.5;59000;20200531;J2000;0.03381901225272661;2.593787482750541;2.506068152090431;6.430000341643636;38.82873311912313;133.2894424078217;110.1493295651222;2.68150681341065;0.2359404963871125;2458533.6478434103;20190219.1478434;1525.80843692615;4.17743583005106;1.51323;588.9037191;4.0434e-08;7.8425e-09;1.0491e-07;4.6069e-06;3.6442e-05;7.4598e-05;6.4289e-05;8.1077e-09;1.0701e-09;0.00027252;6.9201e-06;MBA;0.44621;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
